,year,label,Category,Attribute,010800,011100,011101,011102,011200,011900,011901,011902,012000,012001,012002,012100
136,2018,ACS5YR,Housing Prices,Rent 1000 to 1249,37.0,94.0,INACTIVE,INACTIVE,80.0,INACTIVE,67.0,14.0,455.0,INACTIVE,INACTIVE,94.0
137,2018,ACS5YR,Housing Prices,Rent 1250 to 1499,21.0,93.0,INACTIVE,INACTIVE,112.0,INACTIVE,0.0,72.0,433.0,INACTIVE,INACTIVE,143.0
138,2018,ACS5YR,Housing Prices,Rent 150 to 199,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0
139,2018,ACS5YR,Housing Prices,Rent 1500 to 1999,177.0,387.0,INACTIVE,INACTIVE,268.0,INACTIVE,50.0,73.0,424.0,INACTIVE,INACTIVE,221.0
140,2018,ACS5YR,Housing Prices,Rent 200 to 249,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,0.0,4.0,15.0,INACTIVE,INACTIVE,0.0
141,2018,ACS5YR,Housing Prices,"Rent 2000 to 2499  (Rent 2000 or more, DEC2000 and ACS2009-2014)",214.0,179.0,INACTIVE,INACTIVE,280.0,INACTIVE,0.0,20.0,228.0,INACTIVE,INACTIVE,270.0
142,2018,ACS5YR,Housing Prices,Rent 250 to 299,0.0,0.0,INACTIVE,INACTIVE,9.0,INACTIVE,59.0,5.0,16.0,INACTIVE,INACTIVE,82.0
143,2018,ACS5YR,Housing Prices,Rent 2500 to 2999 (ACS2015-),136.0,198.0,INACTIVE,INACTIVE,127.0,INACTIVE,27.0,5.0,78.0,INACTIVE,INACTIVE,73.0
144,2018,ACS5YR,Housing Prices,Rent 300 to 349,0.0,0.0,INACTIVE,INACTIVE,25.0,INACTIVE,63.0,7.0,0.0,INACTIVE,INACTIVE,18.0
145,2018,ACS5YR,Housing Prices,Rent 3000 to 3499 (ACS2015-),14.0,57.0,INACTIVE,INACTIVE,155.0,INACTIVE,10.0,11.0,93.0,INACTIVE,INACTIVE,84.0
146,2018,ACS5YR,Housing Prices,Rent 350 to 399,0.0,0.0,INACTIVE,INACTIVE,9.0,INACTIVE,0.0,6.0,0.0,INACTIVE,INACTIVE,0.0
147,2018,ACS5YR,Housing Prices,Rent 3500 or more (ACS2015-),177.0,173.0,INACTIVE,INACTIVE,89.0,INACTIVE,0.0,15.0,24.0,INACTIVE,INACTIVE,93.0
148,2018,ACS5YR,Housing Prices,Rent 400 to 449,0.0,19.0,INACTIVE,INACTIVE,37.0,INACTIVE,16.0,0.0,59.0,INACTIVE,INACTIVE,16.0
149,2018,ACS5YR,Housing Prices,Rent 450 to 499,19.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,16.0,0.0,0.0,INACTIVE,INACTIVE,19.0
150,2018,ACS5YR,Housing Prices,Rent 500 to 549,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,33.0,0.0,0.0,INACTIVE,INACTIVE,0.0
151,2018,ACS5YR,Housing Prices,Rent 550 to 599,0.0,0.0,INACTIVE,INACTIVE,9.0,INACTIVE,0.0,0.0,31.0,INACTIVE,INACTIVE,0.0
152,2018,ACS5YR,Housing Prices,Rent 600 to 649,0.0,0.0,INACTIVE,INACTIVE,9.0,INACTIVE,5.0,0.0,0.0,INACTIVE,INACTIVE,0.0
153,2018,ACS5YR,Housing Prices,Rent 650 to 699,0.0,0.0,INACTIVE,INACTIVE,36.0,INACTIVE,15.0,21.0,44.0,INACTIVE,INACTIVE,27.0
154,2018,ACS5YR,Housing Prices,Rent 700 to 749,0.0,16.0,INACTIVE,INACTIVE,16.0,INACTIVE,5.0,5.0,48.0,INACTIVE,INACTIVE,17.0
155,2018,ACS5YR,Housing Prices,Rent 750 to 799,20.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,0.0,35.0,87.0,INACTIVE,INACTIVE,7.0
156,2018,ACS5YR,Housing Prices,Rent 800 to 899,18.0,0.0,INACTIVE,INACTIVE,19.0,INACTIVE,35.0,0.0,65.0,INACTIVE,INACTIVE,61.0
157,2018,ACS5YR,Housing Prices,Rent 900 to 999,61.0,21.0,INACTIVE,INACTIVE,94.0,INACTIVE,24.0,0.0,131.0,INACTIVE,INACTIVE,19.0
158,2018,ACS5YR,Housing Prices,Rent Burdened,0.3733055265901981,0.3325377883850438,INACTIVE,INACTIVE,0.3723788864786695,INACTIVE,0.4042553191489361,0.6285714285714286,0.4427385892116182,INACTIVE,INACTIVE,0.269741985926505
159,2018,ACS5YR,Housing Prices,Rent Less than 100,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,0.0,0.0,19.0,INACTIVE,INACTIVE,28.0
160,2018,ACS5YR,Housing Prices,Rent Total,959.0,1257.0,INACTIVE,INACTIVE,1383.0,INACTIVE,470.0,315.0,2410.0,INACTIVE,INACTIVE,1279.0
161,2018,ACS5YR,Housing Prices,"Rent Total No cash rent  (No cash rent, DEC2000 and ACS2009-2014)",136.0,198.0,INACTIVE,INACTIVE,127.0,INACTIVE,27.0,5.0,78.0,INACTIVE,INACTIVE,73.0
162,2018,ACS5YR,Housing Prices,Rent Total No cash rent (ACS2015-),65.0,20.0,INACTIVE,INACTIVE,9.0,INACTIVE,15.0,22.0,144.0,INACTIVE,INACTIVE,7.0
163,2018,ACS5YR,Housing Prices,Rent Total With cash rent,894.0,1237.0,INACTIVE,INACTIVE,1374.0,INACTIVE,455.0,293.0,2266.0,INACTIVE,INACTIVE,1272.0
164,2018,ACS5YR,Housing Type,10-19 Units,0.0279214064115822,0.0358229131463332,INACTIVE,INACTIVE,0.2903920723825937,INACTIVE,0.0362249761677788,0.0406732117812061,0.1229224376731302,INACTIVE,INACTIVE,0.2018669778296382
165,2018,ACS5YR,Housing Type,2-4 Units,0.1030679076180627,0.2014193984454207,INACTIVE,INACTIVE,0.1645842309349418,INACTIVE,0.094375595805529,0.2412342215988779,0.0,INACTIVE,INACTIVE,0.2747957992998833
166,2018,ACS5YR,Housing Type,20 Units or More,0.0,0.0054072321730314,INACTIVE,INACTIVE,0.3248599741490737,INACTIVE,0.103908484270734,0.0168302945301542,0.840027700831025,INACTIVE,INACTIVE,0.2012835472578763
167,2018,ACS5YR,Housing Type,5-9 Units,0.0665287831782144,0.0564379858060155,INACTIVE,INACTIVE,0.1977595863851788,INACTIVE,0.0915157292659675,0.0,0.0370498614958448,INACTIVE,INACTIVE,0.2607934655775962
168,2018,ACS5YR,Housing Type,Other Type,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0
169,2018,ACS5YR,Housing Type,Single Family Housing,0.8024819027921406,0.700912470429199,INACTIVE,INACTIVE,0.0224041361482119,INACTIVE,0.6739752144899904,0.7012622720897616,0.0,INACTIVE,INACTIVE,0.0612602100350058
170,2018,ACS5YR,Income,Household Income 10000 to 14999,53.0,19.0,INACTIVE,INACTIVE,73.0,INACTIVE,116.0,58.0,127.0,INACTIVE,INACTIVE,125.0
171,2018,ACS5YR,Income,Household Income 100000 to 124999,154.0,274.0,INACTIVE,INACTIVE,155.0,INACTIVE,48.0,30.0,172.0,INACTIVE,INACTIVE,129.0
172,2018,ACS5YR,Income,Household Income 125000 to 149999,411.0,204.0,INACTIVE,INACTIVE,158.0,INACTIVE,36.0,29.0,91.0,INACTIVE,INACTIVE,134.0
173,2018,ACS5YR,Income,Household Income 15000 to 19999,109.0,33.0,INACTIVE,INACTIVE,58.0,INACTIVE,79.0,32.0,93.0,INACTIVE,INACTIVE,26.0
174,2018,ACS5YR,Income,Household Income 150000 to 199999,263.0,570.0,INACTIVE,INACTIVE,157.0,INACTIVE,42.0,67.0,175.0,INACTIVE,INACTIVE,278.0
175,2018,ACS5YR,Income,Household Income 20000 to 24999,87.0,71.0,INACTIVE,INACTIVE,70.0,INACTIVE,33.0,50.0,140.0,INACTIVE,INACTIVE,55.0
176,2018,ACS5YR,Income,Household Income 25000 to 29999,52.0,60.0,INACTIVE,INACTIVE,69.0,INACTIVE,87.0,18.0,99.0,INACTIVE,INACTIVE,45.0
177,2018,ACS5YR,Income,Household Income 30000 to 34999,48.0,57.0,INACTIVE,INACTIVE,35.0,INACTIVE,43.0,37.0,45.0,INACTIVE,INACTIVE,8.0
178,2018,ACS5YR,Income,Household Income 35000 to 39999,31.0,0.0,INACTIVE,INACTIVE,27.0,INACTIVE,45.0,38.0,61.0,INACTIVE,INACTIVE,8.0
179,2018,ACS5YR,Income,Household Income 40000 to 44999,39.0,107.0,INACTIVE,INACTIVE,48.0,INACTIVE,34.0,24.0,319.0,INACTIVE,INACTIVE,72.0
180,2018,ACS5YR,Income,Household Income 45000 to 49999,17.0,32.0,INACTIVE,INACTIVE,10.0,INACTIVE,28.0,29.0,113.0,INACTIVE,INACTIVE,0.0
181,2018,ACS5YR,Income,Household Income 50000 to 59999,155.0,148.0,INACTIVE,INACTIVE,47.0,INACTIVE,10.0,69.0,195.0,INACTIVE,INACTIVE,26.0
182,2018,ACS5YR,Income,Household Income 60000 to 74999,325.0,245.0,INACTIVE,INACTIVE,110.0,INACTIVE,105.0,40.0,171.0,INACTIVE,INACTIVE,132.0
183,2018,ACS5YR,Income,Household Income 75000 to 99999,408.0,280.0,INACTIVE,INACTIVE,204.0,INACTIVE,96.0,77.0,240.0,INACTIVE,INACTIVE,121.0
184,2018,ACS5YR,Income,Household Income Greater than 200000,621.0,616.0,INACTIVE,INACTIVE,603.0,INACTIVE,105.0,68.0,121.0,INACTIVE,INACTIVE,392.0
185,2018,ACS5YR,Income,Household Income Less than 10000,51.0,139.0,INACTIVE,INACTIVE,96.0,INACTIVE,61.0,35.0,322.0,INACTIVE,INACTIVE,35.0
186,2018,ACS5YR,Income,Households Total for Income,2824.0,2855.0,INACTIVE,INACTIVE,1920.0,INACTIVE,968.0,701.0,2484.0,INACTIVE,INACTIVE,1586.0
187,2018,ACS5YR,Income,Median Family Income,116240.87591240877,140269.46107784432,INACTIVE,INACTIVE,144318.18181818182,INACTIVE,48809.52380952381,62974.137931034486,54259.259259259255,INACTIVE,INACTIVE,160750.0
188,2018,ACS5YR,Income,Median Household Income,106006.49350649353,121578.46715328468,INACTIVE,INACTIVE,118225.80645161292,INACTIVE,42941.17647058824,54275.362318840576,46592.9203539823,INACTIVE,INACTIVE,127052.23880597016
189,2018,ACS5YR,Income,Percent in Poverty,0.0508069336521219,0.0830288940551311,INACTIVE,INACTIVE,0.0988725065047701,INACTIVE,0.2674033149171271,0.1581740976645435,0.2174242424242424,INACTIVE,INACTIVE,0.0665462210177657
190,2018,ACS5YR,Journey to Work,Journey to Work by Bike,0.0044464206313917,0.0397585345545378,INACTIVE,INACTIVE,0.0091449474165523,INACTIVE,0.0100446428571428,0.0,0.0583850931677018,INACTIVE,INACTIVE,0.1261525565800502
191,2018,ACS5YR,Journey to Work,Journey to Work by Car,0.5733659404179635,0.577435470441299,INACTIVE,INACTIVE,0.2565157750342935,INACTIVE,0.4854910714285714,0.5628177196804648,0.1610766045548654,INACTIVE,INACTIVE,0.2439228834870075
192,2018,ACS5YR,Journey to Work,Journey to Work by Carpooled,0.1164962205424633,0.1111573688592839,INACTIVE,INACTIVE,0.0489254686785551,INACTIVE,0.0948660714285714,0.0813362381989833,0.0223602484472049,INACTIVE,INACTIVE,0.0549036043587594
193,2018,ACS5YR,Journey to Work,Journey to Work by Drove Alone,0.4568697198755002,0.466278101582015,INACTIVE,INACTIVE,0.2075903063557384,INACTIVE,0.390625,0.4814814814814814,0.1387163561076604,INACTIVE,INACTIVE,0.1890192791282481
194,2018,ACS5YR,Journey to Work,Journey to Work by Other Journey Type,0.0060026678523788,0.048917568692756,INACTIVE,INACTIVE,0.0365797896662094,INACTIVE,0.0864955357142857,0.0472040668119099,0.0409937888198757,INACTIVE,INACTIVE,0.0494551550712489
195,2018,ACS5YR,Journey to Work,Journey to Work by Transit,0.3448199199644286,0.246044962531224,INACTIVE,INACTIVE,0.2688614540466392,INACTIVE,0.328125,0.3021060275962237,0.3585921325051759,INACTIVE,INACTIVE,0.3964794635373009
196,2018,ACS5YR,Journey to Work,Journey to Work by Walk,0.0164517563361494,0.0087427144046627,INACTIVE,INACTIVE,0.3721993598536808,INACTIVE,0.05859375,0.0196078431372549,0.3457556935817805,INACTIVE,INACTIVE,0.1010058675607711
197,2018,ACS5YR,Journey to Work,Journey to Work by Worked at Home,0.0549132947976878,0.0791007493755204,INACTIVE,INACTIVE,0.0566986739826246,INACTIVE,0.03125,0.0682643427741467,0.0351966873706004,INACTIVE,INACTIVE,0.0829840737636211
198,2018,ACS5YR,Journey to Work,Total Workers 16 Years and Older,4498.0,4804.0,INACTIVE,INACTIVE,2187.0,INACTIVE,1792.0,1377.0,2415.0,INACTIVE,INACTIVE,2386.0
199,2018,ACS5YR,Journey to Work,"Total Workers 16 Years and Older, alternate",0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,0.0,0.0,0.0,INACTIVE,INACTIVE,0.0
200,2018,ACS5YR,Language Spoken at Home,Asian/Pacific Islander,0.3649066402868802,0.4395397980746654,INACTIVE,INACTIVE,0.1930131004366812,INACTIVE,0.2177816391543585,0.519985057900635,0.2468450277637557,INACTIVE,INACTIVE,0.0396301188903566
201,2018,ACS5YR,Language Spoken at Home,"Asian/Pacific Islander, alternate",0.3649066402868802,0.4395397980746654,INACTIVE,INACTIVE,0.1930131004366812,INACTIVE,0.2177816391543585,0.519985057900635,0.2468450277637557,INACTIVE,INACTIVE,0.0396301188903566
202,2018,ACS5YR,Language Spoken at Home,English Only,0.5500185482873748,0.4756985207795257,INACTIVE,INACTIVE,0.7141193595342067,INACTIVE,0.3799594555459021,0.2353380649981322,0.5426552246340233,INACTIVE,INACTIVE,0.8005284015852048
203,2018,ACS5YR,Language Spoken at Home,"English Only, alternate",0.5500185482873748,0.4756985207795257,INACTIVE,INACTIVE,0.7141193595342067,INACTIVE,0.3799594555459021,0.2353380649981322,0.5426552246340233,INACTIVE,INACTIVE,0.8005284015852048
204,2018,ACS5YR,Language Spoken at Home,Other European Languages,0.0248547050822307,0.0395632777647335,INACTIVE,INACTIVE,0.0582241630276564,INACTIVE,0.0364900086880973,0.0156892043332088,0.0883392226148409,INACTIVE,INACTIVE,0.0650594451783355
205,2018,ACS5YR,Language Spoken at Home,"Other European Languages, alternate",0.0248547050822307,0.0395632777647335,INACTIVE,INACTIVE,0.0582241630276564,INACTIVE,0.0364900086880973,0.0156892043332088,0.0883392226148409,INACTIVE,INACTIVE,0.0650594451783355
206,2018,ACS5YR,Language Spoken at Home,Other Languages,0.0098924199332261,0.0039915473115754,INACTIVE,INACTIVE,0.0043668122270742,INACTIVE,0.0,0.0,0.0098435133770822,INACTIVE,INACTIVE,0.0066050198150594
207,2018,ACS5YR,Language Spoken at Home,"Other Languages, alternate",0.0098924199332261,0.0039915473115754,INACTIVE,INACTIVE,0.0043668122270742,INACTIVE,0.0,0.0,0.0098435133770822,INACTIVE,INACTIVE,0.0066050198150594
208,2018,ACS5YR,Language Spoken at Home,Spanish Only,0.0503276864102881,0.0412068560694998,INACTIVE,INACTIVE,0.0302765647743813,INACTIVE,0.365768896611642,0.2289876727680239,0.1123170116102978,INACTIVE,INACTIVE,0.0881770145310436
209,2018,ACS5YR,Language Spoken at Home,"Spanish Only, alternate",0.0503276864102881,0.0412068560694998,INACTIVE,INACTIVE,0.0302765647743813,INACTIVE,0.365768896611642,0.2289876727680239,0.1123170116102978,INACTIVE,INACTIVE,0.0881770145310436
210,2018,ACS5YR,Nativity,Foreign Born,0.3687833827893175,0.432011487904562,INACTIVE,INACTIVE,0.30904885805146,INACTIVE,0.4116844116844116,0.5557509672880759,0.3789130979213624,INACTIVE,INACTIVE,0.1273712737127371
211,2018,ACS5YR,Population,Total Population,8425.0,9053.0,INACTIVE,INACTIVE,3459.0,INACTIVE,3663.0,2843.0,3993.0,INACTIVE,INACTIVE,3321.0
212,2018,ACS5YR,Race/Ethnicity,Asian,4333.0,4669.0,INACTIVE,INACTIVE,1053.0,INACTIVE,732.0,1450.0,1344.0,INACTIVE,INACTIVE,247.0
213,2018,ACS5YR,Race/Ethnicity,"Asian Alone, Not Hispanic or Latino",4317.0,4546.0,INACTIVE,INACTIVE,1034.0,INACTIVE,724.0,1443.0,1344.0,INACTIVE,INACTIVE,247.0
214,2018,ACS5YR,Race/Ethnicity,Black/African American,10.0,133.0,INACTIVE,INACTIVE,140.0,INACTIVE,732.0,339.0,268.0,INACTIVE,INACTIVE,225.0
215,2018,ACS5YR,Race/Ethnicity,"Black/African American Alone, Not Hispanic or Latino",10.0,133.0,INACTIVE,INACTIVE,140.0,INACTIVE,732.0,288.0,268.0,INACTIVE,INACTIVE,204.0
216,2018,ACS5YR,Race/Ethnicity,Latino Population (of Any Race),814.0,613.0,INACTIVE,INACTIVE,192.0,INACTIVE,1563.0,722.0,578.0,INACTIVE,INACTIVE,478.0
217,2018,ACS5YR,Race/Ethnicity,Native American Indian,0.0,31.0,INACTIVE,INACTIVE,6.0,INACTIVE,0.0,0.0,59.0,INACTIVE,INACTIVE,0.0
218,2018,ACS5YR,Race/Ethnicity,"Native American Indian Alone, Not Hispanic or Latino",0.0,31.0,INACTIVE,INACTIVE,0.0,INACTIVE,0.0,0.0,7.0,INACTIVE,INACTIVE,0.0
219,2018,ACS5YR,Race/Ethnicity,Native Hawaiian/Pacific Islander,0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,143.0,115.0,0.0,INACTIVE,INACTIVE,12.0
220,2018,ACS5YR,Race/Ethnicity,"Native Hawaiian/Pacific Islander Alone, Not Hispanic or Latino",0.0,0.0,INACTIVE,INACTIVE,0.0,INACTIVE,143.0,115.0,0.0,INACTIVE,INACTIVE,12.0
221,2018,ACS5YR,Race/Ethnicity,Other/Two or More Races,720.0,1259.0,INACTIVE,INACTIVE,153.0,INACTIVE,1734.0,556.0,529.0,INACTIVE,INACTIVE,604.0
222,2018,ACS5YR,Race/Ethnicity,"Population, Not Hispanic or Latino",7611.0,8440.0,INACTIVE,INACTIVE,3267.0,INACTIVE,2100.0,2121.0,3415.0,INACTIVE,INACTIVE,2843.0
223,2018,ACS5YR,Race/Ethnicity,Some Other Race Alone,267.0,65.0,INACTIVE,INACTIVE,33.0,INACTIVE,1421.0,389.0,240.0,INACTIVE,INACTIVE,204.0
224,2018,ACS5YR,Race/Ethnicity,"Some Other Race Alone, Not Hispanic or Latino",35.0,18.0,INACTIVE,INACTIVE,0.0,INACTIVE,81.0,14.0,0.0,INACTIVE,INACTIVE,29.0
225,2018,ACS5YR,Race/Ethnicity,Two Or More Races,453.0,1194.0,INACTIVE,INACTIVE,120.0,INACTIVE,313.0,167.0,289.0,INACTIVE,INACTIVE,400.0
226,2018,ACS5YR,Race/Ethnicity,"Two Or More Races, Not Hispanic or Latino",406.0,822.0,INACTIVE,INACTIVE,120.0,INACTIVE,286.0,130.0,238.0,INACTIVE,INACTIVE,253.0
227,2018,ACS5YR,Race/Ethnicity,"White Alone, Not Hispanic or Latino",2843.0,2890.0,INACTIVE,INACTIVE,1973.0,INACTIVE,134.0,131.0,1558.0,INACTIVE,INACTIVE,2098.0
228,2018,ACS5YR,Race/Ethnicity,"White, Including Hispanic or Latino",3362.0,2961.0,INACTIVE,INACTIVE,2107.0,INACTIVE,322.0,383.0,1793.0,INACTIVE,INACTIVE,2233.0
229,2018,ACS5YR,Sex,Female,0.4808308605341246,0.5425825693140396,INACTIVE,INACTIVE,0.526741832899682,INACTIVE,0.5233415233415234,0.5276116778051354,0.3784122213874279,INACTIVE,INACTIVE,0.4185486299307437
230,2018,ACS5YR,Sex,Male,0.5191691394658754,0.4574174306859604,INACTIVE,INACTIVE,0.473258167100318,INACTIVE,0.4766584766584766,0.4723883221948646,0.621587778612572,INACTIVE,INACTIVE,0.5814513700692563
231,2018,ACS5YR,Unit Size,1 Bedroom,252.0,444.0,INACTIVE,INACTIVE,1028.0,INACTIVE,156.0,78.0,954.0,INACTIVE,INACTIVE,677.0
232,2018,ACS5YR,Unit Size,2 Bedrooms,1306.0,759.0,INACTIVE,INACTIVE,689.0,INACTIVE,270.0,221.0,139.0,INACTIVE,INACTIVE,322.0
233,2018,ACS5YR,Unit Size,3-4 Bedrooms,1098.0,1404.0,INACTIVE,INACTIVE,318.0,INACTIVE,565.0,363.0,8.0,INACTIVE,INACTIVE,287.0
234,2018,ACS5YR,Unit Size,5 or More Bedrooms,214.0,269.0,INACTIVE,INACTIVE,0.0,INACTIVE,40.0,26.0,0.0,INACTIVE,INACTIVE,54.0
235,2018,ACS5YR,Unit Size,No Bedroom,31.0,83.0,INACTIVE,INACTIVE,286.0,INACTIVE,18.0,25.0,1787.0,INACTIVE,INACTIVE,374.0
236,2018,ACS5YR,Vehicles Available,Households with no Vehicle,0.0378895184135977,0.1446584938704028,INACTIVE,INACTIVE,0.3583333333333333,INACTIVE,0.2417355371900826,0.122681883024251,0.7455716586151369,INACTIVE,INACTIVE,0.3921815889029004
237,2018,ACS5YR,Vehicles Available,Percent of No Vehicle Homeowning Households,0.0289544235924932,0.0851063829787234,INACTIVE,INACTIVE,0.0502793296089385,INACTIVE,0.0421686746987951,0.0984455958549222,0.5405405405405406,INACTIVE,INACTIVE,0.2084690553745928
238,2018,ACS5YR,Vehicles Available,Percent of No Vehicle Renting Households,0.0552659019812304,0.2203659506762132,INACTIVE,INACTIVE,0.4779464931308749,INACTIVE,0.4531914893617021,0.1523809523809524,0.7518672199170124,INACTIVE,INACTIVE,0.436278342455043
239,2018,ACS5YR,Vehicles Available,Vehicles Available,4868.0,4882.0,INACTIVE,INACTIVE,1450.0,INACTIVE,1526.0,1199.0,0.0,INACTIVE,INACTIVE,1205.0
240,2018,ACS5YR,Vehicles Available,Vehicles Homeowners,0.6581758422350041,0.6159360917656698,INACTIVE,INACTIVE,0.4558620689655172,INACTIVE,0.7241153342070773,0.6839032527105922,,INACTIVE,INACTIVE,0.2921161825726141
241,2018,ACS5YR,Vehicles Available,Vehicles Per Capita,0.5778041543026706,0.5392687506903788,INACTIVE,INACTIVE,0.4191962995085285,INACTIVE,0.4165984165984166,0.4217376011255715,0.0,INACTIVE,INACTIVE,0.362842517314062
242,2018,ACS5YR,Vehicles Available,Vehicles Renters,0.3418241577649959,0.3840639082343302,INACTIVE,INACTIVE,0.5441379310344827,INACTIVE,0.2758846657929227,0.3160967472894078,,INACTIVE,INACTIVE,0.7078838174273859
11,2019,ACS5YR,Affordability,# Units at or below 100 AMI Monthly Affordable Rent,1653,2637,INACTIVE,INACTIVE,1166,INACTIVE,1006,1473,2243,INACTIVE,INACTIVE,1907
2,2019,ACS5YR,Affordability,# Units at or below 30 AMI Monthly Affordable Rent,1242,1958,INACTIVE,INACTIVE,1034,INACTIVE,749,960,866,INACTIVE,INACTIVE,690
5,2019,ACS5YR,Affordability,# Units at or below 50 AMI Monthly Affordable Rent,1653,2637,INACTIVE,INACTIVE,1166,INACTIVE,1006,1416,1779,INACTIVE,INACTIVE,1837
8,2019,ACS5YR,Affordability,# Units at or below 80 AMI Monthly Affordable Rent,1653,2637,INACTIVE,INACTIVE,1166,INACTIVE,1006,1473,2243,INACTIVE,INACTIVE,1907
9,2019,ACS5YR,Affordability,100 AMI Annual Income,115193.96551724138,108205.68927789934,INACTIVE,INACTIVE,126162.7906976744,INACTIVE,103650.9900990099,82057.19557195572,52968.75,INACTIVE,INACTIVE,77618.24324324324
10,2019,ACS5YR,Affordability,100 AMI Monthly Affordable Rent,9599.497126436781,9017.140773158279,INACTIVE,INACTIVE,10513.565891472866,INACTIVE,8637.582508250825,6838.099630996309,4414.0625,INACTIVE,INACTIVE,6468.186936936937
0,2019,ACS5YR,Affordability,30 AMI Annual Income,34558.18965517241,32461.7067833698,INACTIVE,INACTIVE,37848.83720930232,INACTIVE,31095.297029702968,24617.158671586712,15890.625,INACTIVE,INACTIVE,23285.47297297297
1,2019,ACS5YR,Affordability,30 AMI Monthly Affordable Rent,2879.8491379310344,2705.142231947483,INACTIVE,INACTIVE,3154.06976744186,INACTIVE,2591.274752475247,2051.4298892988927,1324.21875,INACTIVE,INACTIVE,1940.4560810810808
3,2019,ACS5YR,Affordability,50 AMI Annual Income,57596.98275862069,54102.84463894967,INACTIVE,INACTIVE,63081.3953488372,INACTIVE,51825.49504950495,41028.59778597786,26484.375,INACTIVE,INACTIVE,38809.12162162162
4,2019,ACS5YR,Affordability,50 AMI Monthly Affordable Rent,4799.748563218391,4508.570386579139,INACTIVE,INACTIVE,5256.782945736433,INACTIVE,4318.791254125413,3419.0498154981547,2207.03125,INACTIVE,INACTIVE,3234.0934684684685
6,2019,ACS5YR,Affordability,80 AMI Annual Income,92155.1724137931,86564.55142231948,INACTIVE,INACTIVE,100930.23255813953,INACTIVE,82920.79207920792,65645.75645756458,42375.0,INACTIVE,INACTIVE,62094.59459459459
7,2019,ACS5YR,Affordability,80 AMI Monthly Affordable Rent,7679.597701149425,7213.712618526623,INACTIVE,INACTIVE,8410.852713178294,INACTIVE,6910.06600660066,5470.479704797049,3531.25,INACTIVE,INACTIVE,5174.54954954955
0,2019,ACS5YR,Age,0-2 Years,0.5235849056603774,0.902439024390244,INACTIVE,INACTIVE,0.8372093023255814,INACTIVE,0.0,0.5350877192982456,0.2051282051282051,INACTIVE,INACTIVE,0.9875
1,2019,ACS5YR,Age,0-4 Years,0.0420801905518062,0.0339193381592554,INACTIVE,INACTIVE,0.0129167918293781,INACTIVE,0.0,0.0320796460176991,0.0078026680090611,INACTIVE,INACTIVE,0.0204716247732573
2,2019,ACS5YR,Age,18-34 Years,0.3382294561333863,0.4248190279214064,INACTIVE,INACTIVE,0.3268248723340342,INACTIVE,0.4668395702111893,0.4605457227138643,0.4059904354392147,INACTIVE,INACTIVE,0.6125939362529152
3,2019,ACS5YR,Age,3-5 Years,0.4764150943396226,0.0975609756097561,INACTIVE,INACTIVE,0.1627906976744186,INACTIVE,1.0,0.4649122807017544,0.7948717948717948,INACTIVE,INACTIVE,0.0125
4,2019,ACS5YR,Age,35-59 Years,0.2929734021437078,0.3145811789038262,INACTIVE,INACTIVE,0.3436467407629919,INACTIVE,0.3097443497591701,0.3027286135693215,0.3679838912660458,INACTIVE,INACTIVE,0.272868618813164
5,2019,ACS5YR,Age,5-17 Years,0.0426756649464073,0.014477766287487,INACTIVE,INACTIVE,0.0558726344247521,INACTIVE,0.0418673582808447,0.0173303834808259,0.0354895544928265,INACTIVE,INACTIVE,0.0186576833376522
6,2019,ACS5YR,Age,60 and older,0.2840412862246923,0.2122026887280248,INACTIVE,INACTIVE,0.2607389606488435,INACTIVE,0.1815487217487958,0.1873156342182891,0.1827334507928517,INACTIVE,INACTIVE,0.0754081368230111
7,2019,ACS5YR,Age,Under 18 Years,427.0,234.0,INACTIVE,INACTIVE,228.0,INACTIVE,100.0,134.0,165.0,INACTIVE,INACTIVE,129.0
8,2019,ACS5YR,Age,Under 6 Years,212.0,164.0,INACTIVE,INACTIVE,43.0,INACTIVE,41.0,114.0,78.0,INACTIVE,INACTIVE,80.0
9,2019,ACS5YR,Educational Attainment,College Degree or higher,0.5840423085766843,0.6510344827586206,INACTIVE,INACTIVE,0.744746813641061,INACTIVE,0.7206832871652816,0.6697753285290378,0.5595810925559015,INACTIVE,INACTIVE,0.6694766420793818
10,2019,ACS5YR,Educational Attainment,"College Degree or higher, alternate",0.5840423085766843,0.6510344827586206,INACTIVE,INACTIVE,0.744746813641061,INACTIVE,0.7206832871652816,0.6697753285290378,0.5595810925559015,INACTIVE,INACTIVE,0.6694766420793818
